Title	RulerID	Period	Notes
Roman Emperor (West)	750	364-375 	
Roman Emperor (East)	751	364-378	
Roman Emperor (East)	752	365-366	
Roman Emperor (West)	753	367-383	co-emperor with Valentian I
Roman Emperor	754	375-392	crowned as child
Roman Emperor (East)	755	379-392	
Roman Emperor	755	392-395	
Roman Emperor (East)	756	383-402	East, 383-395 CE, co-emperor; 395- 402 CE, sole emperor
Roman Emperor (West)	757	383-388	
Roman Emperor (West)	758	393-423	
Roman Emperor (East)	759	408-450	
Roman Emperor (West)	760	421	West, 421 CE, co-emperor
Roman Emperor (West)	761	425-455	
Roman Emperor (East)	762	450-457	
Roman Emperor (West)	763	455	West, March 17-May 31, 455 CE
Roman Emperor (West)	764	455-456	
Roman Emperor (West)	765	457-461	
Roman Emperor (West)	766	461-465	
Roman Emperor (West)	767	467-472	
Roman Emperor (West)	768	472	West, April-November 472 CE
Roman Emperor (West)	769	473-474	
Roman Emperor (West)	770	474-475	
Roman Emperor (West)	771	475-476	
Roman Emperor (East)	772	457-474	
Roman Emperor (East)	773	474	
Roman Emperor (East)	774	474-475	
Roman Emperor (East)	946	475-476	
Roman Emperor (East)	774	476-491	
Russian Emperor	775	1721-25	
Russian Emperor	776	1725-27	
Russian Emperor	777	1727-30	
Russian Emperor	778	1730-40	
Russian Emperor	779	1740-41	
Russian Emperor	780	1741-61	
Russian Emperor	781	1762	
Russian Emperor	782	1762-96	
Russian Emperor	783	1796-1801	
Russian Emperor	784	1801-25	
Russian Emperor	785	1825-55	
Russian Emperor	786	1855-81	
Russian Emperor	787	1881-94	
Russian Emperor	788	1894-1917	
Prince of Moscow	789	1276-1303	son of Alexander Nevsky
Prince of Moscow	790	1303-25	
Prince of Moscow	791	1325-40	
Prince of Moscow	792	1340-53	
Prince of Moscow	793	1353-59	
Prince of Moscow	794	1359-89	
Prince of Moscow	795	1389-1425	
Prince of Moscow	796	1425-62	
Prince of Moscow	797	1462-1505	
Prince of Moscow	798	1505-33	
Prince of Moscow	799	1533-47	
Tsar of Russia	799	1547-84	
Tsar of Russia	800	1584-98	
Tsar of Russia	801	1598-1605	
Tsar of Russia	802	1605	
Tsar of Russia	803	1605-06	
Tsar of Russia	804	1606-10	
Tsar of Russia	805	1610-12	
Tsar of Russia	806	1613-45	
Tsar of Russia	807	1645-76	
Tsar of Russia	808	1676-82	
Tsar of Russia	775	1682-1721	With Ivan V 1682-1696
Chairman of the Communist Party of the Soviet Union	813	1917-24	
Chairman of the Communist Party of the Soviet Union	814	1924-53	
Chairman of the Communist Party of the Soviet Union	815	1953	
Chairman of the Communist Party of the Soviet Union	816	1953-64	
Chairman of the Communist Party of the Soviet Union	817	1964-82	
Chairman of the Communist Party of the Soviet Union	818	1982-84	
Chairman of the Communist Party of the Soviet Union	819	1984-85	
Chairman of the Communist Party of the Soviet Union	820	1985-91	
Russian President	810	1991-99	
Russian President	811	1999-2008	
Russian President	812	2008-12	
Russian President	811	2012-24	
Spanish Monarch	831	1474-1504	
Spanish Monarch	832	1475-1504	
Spanish Monarch	833	1504-1555	
Spanish Monarch	834	1506-06	
Spanish Monarch	672	1516-1556	
Spanish Monarch	835	1556-1598	
Spanish Monarch	836	1598-1621	
Spanish Monarch	837	1621-1665	
Spanish Monarch	838	1665-1700	
Spanish Monarch	839	1700-24	
Spanish Monarch	840	1724-24	
Spanish Monarch	839	1724-46	
Spanish Monarch	842	1746-59	
Spanish Monarch	843	1759-88	
Spanish Monarch	844	1788-1808	
Spanish Monarch	845	1808	
Spanish Monarch	846	1808-1813	
Spanish Monarch	845	1813-1833	
Spanish Monarch	848	1833-68	
Spanish Monarch	849	1870-73	
Spanish Monarch	850	1874-85	
Spanish Monarch	851	1886-1931	
Spanish Monarch	852	1975-2014	
Spanish Monarch	853	2014-2024	
Antipope	854	199-200	In opposition to Zephyrinus – Later reconciled
Antipope	855	217-235	In opposition to Callixtus I, Urban I, Pontian – Later reconciled with Pope Pontian before martyrdom
Antipope	856	251-258	In opposition to Cornelius, Lucius I, Stephen I, Sixtus II
Antipope	857	309-310	In opposition to Eusebius
Antipope	858	355-365	In opposition to Liberius – Installed by Roman emperor Constantius II
Antipope	859	366-367	In opposition to Damasus I
Antipope	860	418-419	In opposition to Boniface I
Antipope	861	498-506	In opposition to Symmachus – Supported by Byzantine emperor Anastasius I
Antipope	862	530	In opposition to Boniface II
Antipope	863	687	In opposition to Sergius I
Antipope	864	687	In opposition to Sergius I
Antipope	865	767-768	Between Paul I and Stephen III
Antipope	866	768	In opposition to Stephen III – Installed by envoy of Lombard King Desiderius
Antipope	867	844	In opposition to Sergius II – Elected by acclamation
Antipope	868	855	In opposition to Benedict III
Antipope	869	903-904	Between Leo V and Sergius III – Later recognized as a pope in some accounts.
Antipope	870	974	Between Benedict VI and Benedict VII – Accused of murder and plundering the Church.
Antipope	870	984-985	Between John XIV and John XV – Accused of murder and plundering the Church.
Antipope	871	997-998	In opposition to Gregory V – Supported by Byzantine emperor Basil II,  Deposed and mutilated by Pope Gregory V.
Antipope	872	1012	In opposition to Benedict VIII – Resigned due to simony accusations.
Antipope	873	1058-1059	In opposition to Nicholas II – Supported by the Counts of Tusculum,
Antipope	874	1061-1064	In opposition to Alexander II – Supported by Agnes, regent of the Holy Roman Empire
Antipope	875	1080	In opposition to Gregory VII, Victor III, Urban II, Paschal II – Supported by Henry IV, Holy Roman Emperor.
Antipope	875	1084-1100	In opposition to Gregory VII, Victor III, Urban II, Paschal II – Supported by Henry IV, Holy Roman Emperor.
Antipope	876	1100-1101	In opposition to Paschal II – Successor to Clement III
Antipope	877	1101-1102	or Albert – In opposition to Paschal II – Successor to Theodoric
Antipope	878	1105-1111	In opposition to Paschal II – Initally supported by Henry V, Holy Roman Emperor
Antipope	879	1118-1121	In opposition to Gelasius II, Callixtus II. Supported by Henry V, Holy Roman Emperor
Antipope	880	1124	In opposition to Honorius II
Antipope	881	1130-38	In opposition to Innocent II
Antipope	882	1138	In opposition to Innocent II – Successor to Anacletus II
Antipope	883	1159-1164	In opposition to Alexander III – Supported by Frederick I, Holy Roman Emperor
Antipope	884	1164-1168	In opposition to Alexander III – Supported by Frederick I, Holy Roman Emperor
Antipope	885	1168-78	In opposition to Alexander III – Supported by Frederick I, Holy Roman Emperor
Antipope	886	1179-80	In opposition to Alexander III – Supported by Frederick I, Holy Roman Emperor
Antipope	887	1328-30	In opposition to John XXII – Supported by Louis IV, Holy Roman Emperor
Antipope	888	1378-1394	In opposition to Urban VI – First antipope of the Avignon Papacy.
Antipope	889	1394-1423	In opposition to Boniface IX, Innocent VII, Gregory XII, Martin V – Avignon
Antipope	890	1409-10	In opposition to  Gregory XII – Pisa
Antipope	891	1410-1415	In opposition to Gregory XII – Deposed at the Council of Constance.
Antipope	892	1423-29	In opposition to Martin V – Avignon
Antipope	893	1424-1430	"In opposition to Martin V – Claimed successor to Benedict XIII – aka ""The hidden pope"""
Antipope	894	1430-1437	In opposition to Martin V, Eugene IV 
Antipope	895	1439-1449	In opposition to Eugene IV, Nicholas V – Elected by the Council of Basel. Last historical antipope; abdicated after Council of Basel.
Scottish Monarch	896	843-858	Considered the first King of Scotland
Scottish Monarch	897	858-862	Brother of Kenneth I
Scottish Monarch	898	862-877	Killed in battle
Scottish Monarch	899	877-878	
Scottish Monarch	900	878-889	Co-rulers or rivals
Scottish Monarch	901	889-900	
Scottish Monarch	902	900-943	Abdicated to become a monk
Scottish Monarch	903	943-954	Killed in battle
Scottish Monarch	904	954-962	First to capture Edinburgh
Scottish Monarch	905	962-966	
Scottish Monarch	906	966-971	
Scottish Monarch	907	971-995	
Scottish Monarch	908	995-997	
Scottish Monarch	909	997-1005	
Scottish Monarch	910	1005-34	
Scottish Monarch	911	1034-40	Killed by Macbeth
Scottish Monarch	912	1040-57	
Scottish Monarch	913	1057-58	
Scottish Monarch	914	1058-93	
Scottish Monarch	915	1093-94	Deposed twice
Scottish Monarch	916	1093-94	
Scottish Monarch	915	1094-97	
Scottish Monarch	917	1097-1107	
Scottish Monarch	918	1107-24	
Scottish Monarch	919	1124-53	
Scottish Monarch	920	1153-65	
Scottish Monarch	921	1165-1214	
Scottish Monarch	922	1214-49	
Scottish Monarch	923	1249-86	
Scottish Monarch	924	1286-90	Died en route to Scotland
Scottish Monarch	805	1290-92	
Scottish Monarch	925	1292-96	Deposed by Edward I of England
Scottish Monarch	805	1296-1306	
Scottish Monarch	926	1306-29	Leader of Scottish independence
Scottish Monarch	927	1329-71	
Scottish Monarch	928	1371-90	
Scottish Monarch	929	1390-1406	
Scottish Monarch	930	1406-37	Assassinated
Scottish Monarch	931	1437-60	
Scottish Monarch	932	1460-88	
Scottish Monarch	933	1488-1513	
Scottish Monarch	934	1513-42	
Scottish Monarch	935	1542-67	Executed by Elizabeth I of England
Scottish Monarch	309	1567-1625	Became King of England in 1603
Scottish Monarch	310	1625-1649	
Scottish Monarch	311	1649-1651	
Scottish Monarch	311	1660-1685	
Scottish Monarch	312	1685-1688	
Scottish Monarch	313	1689-1694	Mary II died in 1694
Scottish Monarch	314	1707-1714	last monarch of the separate kingdoms (Scotland and England)
Neapolitan ruler	964	1130-1154	
Neapolitan ruler	965	1154-1166	
Neapolitan ruler	966	1166-1189	
Neapolitan ruler	967	1189-1194	
Neapolitan ruler	968	1193-1194	
Neapolitan ruler	969	1194-1197	ruled with Henri VI, Holy Roman Emperor
Neapolitan ruler	665	1198-1250	
Neapolitan ruler	970	1250-1254	
Neapolitan ruler	971	1258-1266	
Neapolitan ruler	947	1266-1285	
Neapolitan ruler	948	1285-1309	
Neapolitan ruler	949	1309-1343	
Neapolitan ruler	950	1343-1382	
Neapolitan ruler	951	1382-1386	
Neapolitan ruler	952	1386-1414	
Neapolitan ruler	953	1414-1435	
Neapolitan ruler	954	1435-1442	
Neapolitan ruler	955	1442-1458	
Neapolitan ruler	956	1458-1494	
Neapolitan ruler	957	1494-1495	
Neapolitan ruler	470	1495	
Neapolitan ruler	958	1495-1496	
Neapolitan ruler	959	1496-1501	
Neapolitan ruler	471	1501-1504	
Neapolitan ruler	832	1504-1516	
Neapolitan ruler	833	1516-1554	
Neapolitan ruler	835	1554-1598	
Neapolitan ruler	836	1598-1621	
Neapolitan ruler	837	1621-1665	
Neapolitan ruler	838	1665-1700	
Neapolitan ruler	839	1700-1714	
Neapolitan ruler	681	1714-1735	
Neapolitan ruler	843	1735-1759	
Neapolitan ruler	961	1759-1799 	
Neapolitan ruler	972	1799	
Neapolitan ruler	973	1799	
Neapolitan ruler	961	1799-1806	
Neapolitan ruler	961	1815-1816	
Neapolitan ruler	962	1806-1808	
Neapolitan ruler	963	1808-1815	
King of Italy	974	476-493	
King of Italy	975	493-526	
King of Italy	976	526-534	ruled under the regency of his mother, Amalasuntha
King of Italy	977	534-536	
King of Italy	978	536-540	
King of Italy	979	540-541	
King of Italy	980	541	
King of Italy	981	541-552	
King of Italy	982	552-553	
King of the Lombards	983	568-572	
King of the Lombards	984	572-574	
King of the Lombards	805	574-584	
King of the Lombards	985	584-590	
King of the Lombards	986	590-616	
King of the Lombards	987	616-626	
King of the Lombards	988	626-636	
King of the Lombards	989	636-652	
King of the Lombards	990	652-653	
King of the Lombards	991	653-661	
King of the Lombards	992	661-662	
King of the Lombards	993	661-688	
King of the Lombards	994	662-671	
King of the Lombards	995	671	
King of the Lombards	993	671-688	
King of the Lombards	997	688-700	
King of the Lombards	998	700-702	
King of the Lombards	999	702	
King of the Lombards	1000	702-712	
King of the Lombards	1001	712	
King of the Lombards	1002	712-744	
King of the Lombards	1005	744	Deposed due to ineffectiveness.
King of the Lombards	1006	744-749	Promoted peace but abdicated to become a monk.
King of the Lombards	1007	749-756	Conquered Ravenna; opposed by the Franks and the Papacy.
King of the Lombards	1008	756-774	Last Lombard king; defeated by Charlemagne.
King of Italy	430	774-814	
King of Italy	432	818-855	
King of Italy	1003	926-947	
King of Italy	1004	950-966	
Emperor of Austria	686	1804-1835	First Emperor of Austria
Emperor of Austria	1009	1835-1848	Abdicated after the Revolutions of 1848
Emperor of Austria	1010	1848-1916	Longest reigning Emperor
Emperor of Austria	1011	1916-1918	Last Emperor of Austria
King of Italy	1012	1861-1878	First king of unified Italy.
King of Italy	1013	1878-1900	Second king of unified Italy.
King of Italy	1014	1900-1946	Last king to reign; abdicated during monarchy's abolition.
King of Italy	1015	1946	Last king of Italy; ruled for only 33 days before Italy became a republic.
Roman Consul	1016	509BC	Prior
Roman Consul	1017	509BC	suff (I)
Roman Consul	1018	509BC	suff (I)
Roman Consul	1019	509BC	Prior
Roman Consul	1020	509BC	Prior
Roman Consul	1020	508BC	Prior
Roman Consul	1021	508BC	Prior
Roman Consul	1020	507BC	Prior
Roman Consul	1018	507BC	Prior
